model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,model_encoded,transmission_encoded,fuelType_encoded
 2 Series,0.4955798654065009,19880,Semi-Auto,-0.3398223745089859,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,1,2,0
 X1,-0.932718708948922,16514,Automatic,3.117196287368153,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,0,0
 X4,0.4955798654065009,42460,Automatic,-0.714317474275085,Petrol,0.0,-2.559957132611703,1.8344460892255559,14,0,2
 5 Series,0.4955798654065009,38050,Semi-Auto,-0.7090217160556271,Diesel,0.0,-0.03439235643301584,1.8344460892255559,4,2,0
 4 Series,0.4955798654065009,27990,Semi-Auto,-0.791988594827132,Diesel,0.0,0.4913374541184662,1.8344460892255559,3,2,0
 X3,-1.6468679961266333,20990,Semi-Auto,1.2373982586539634,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 1 Series,0.4955798654065009,20600,Automatic,-0.8480190243836171,Diesel,0.0,1.944825753878445,-0.27186395379305184,0,0,0
 2 Series,0.4955798654065009,20638,Manual,-0.8493266190057055,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,1,1,0
 2 Series,0.4955798654065009,22773,Automatic,-0.847365227072573,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,0,0
 X4,-0.932718708948922,22973,Semi-Auto,2.173832147262524,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,2,0
 5 Series,-0.932718708948922,21995,Automatic,0.37307821345357406,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 1 Series,0.4955798654065009,25976,Manual,-0.7686480308228553,Diesel,0.0,0.16146776906655572,-0.27186395379305184,0,1,0
 X2,0.4955798654065009,28150,Semi-Auto,-0.4029791947558525,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,2,0
 X4,0.4955798654065009,37990,Automatic,-0.2999407385352917,Diesel,0.0,-1.1167772605095962,1.8344460892255559,14,0,0
 2 Series,0.4955798654065009,21600,Semi-Auto,-0.5304696704094651,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,1,2,0
 5 Series,0.4955798654065009,26566,Automatic,-0.4399841225609523,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 2 Series,0.4955798654065009,21460,Manual,-0.35329059911649574,Diesel,0.0,0.8624408498018653,-0.27186395379305184,1,1,0
 2 Series,1.2097291525842124,23380,Semi-Auto,-0.8138254250160072,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,1,2,0
 4 Series,-0.21856942177121053,21792,Automatic,-0.21618930299053388,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 3 Series,0.4955798654065009,28013,Semi-Auto,-0.38892255256840286,Petrol,0.0,-1.054926694562363,-0.27186395379305184,2,2,2
 X3,0.4955798654065009,34222,Semi-Auto,-0.6629943853581178,Petrol,0.0,-2.1991621645861765,-0.27186395379305184,13,2,2
 2 Series,0.4955798654065009,21990,Semi-Auto,-0.693918998170507,Petrol,0.0,-1.2920205306934232,-1.3250189753023558,1,2,2
 4 Series,0.4955798654065009,24990,Semi-Auto,-0.791988594827132,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 X3,-1.6468679961266333,18995,Semi-Auto,1.3834565779412302,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X3,-0.932718708948922,26692,Automatic,0.3634673929812248,Diesel,0.0,-0.4776547457215199,1.8344460892255559,13,0,0
 4 Series,0.4955798654065009,31175,Manual,-0.8493266190057055,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,3,1,2
 4 Series,0.4955798654065009,31356,Automatic,-0.8493266190057055,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 1 Series,-0.932718708948922,15500,Manual,2.623971595916433,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,1,0
 3 Series,0.4955798654065009,19965,Semi-Auto,0.06795100838926123,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,2,0
 X1,0.4955798654065009,24790,Automatic,-0.63416192394107,Petrol,0.0,-1.446646945561506,-0.27186395379305184,11,0,2
 2 Series,0.4955798654065009,24240,Semi-Auto,-0.764856006418799,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,2,0
 1 Series,0.4955798654065009,22990,Manual,-0.5289659365940635,Diesel,0.0,0.16146776906655572,-0.27186395379305184,0,1,0
 2 Series,0.4955798654065009,18260,Manual,-0.5090251186072164,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,1,1,2
 1 Series,0.4955798654065009,24990,Automatic,-0.304386560250392,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,0,0,0
 4 Series,0.4955798654065009,22810,Automatic,-0.466136015002719,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 2 Series,0.4955798654065009,21390,Automatic,0.08279220734996381,Diesel,0.0,-0.4776547457215199,-0.27186395379305184,1,0,0
 2 Series,0.4955798654065009,19850,Automatic,-0.161139569400615,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,0,0
 4 Series,0.4955798654065009,26820,Semi-Auto,-0.2952333978957737,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,2,0
 3 Series,0.4955798654065009,27770,Semi-Auto,-0.592580414958661,Diesel,0.0,0.8624408498018653,-0.27186395379305184,2,2,0
 1 Series,-0.932718708948922,17160,Automatic,0.8564305655085269,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,0,0,2
 2 Series,-0.932718708948922,16491,Semi-Auto,0.5862161368539727,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,1,2,2
 4 Series,0.4955798654065009,25910,Semi-Auto,-0.528573658207437,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 X1,0.4955798654065009,27380,Semi-Auto,-0.7305316475889803,Diesel,0.0,1.4397127986427083,-0.27186395379305184,11,2,0
 3 Series,0.4955798654065009,25560,Semi-Auto,-0.6612291326182985,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,2,0
 5 Series,0.4955798654065009,30570,Automatic,-0.6568486906343026,Hybrid,0.0,-0.21994405427471503,-0.27186395379305184,4,0,1
 X2,0.4955798654065009,32690,Semi-Auto,-0.6612291326182985,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,2,0
 1 Series,-0.932718708948922,20500,Semi-Auto,0.7895471005887086,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 1 Series,-0.932718708948922,21995,Semi-Auto,0.646365489470036,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 1 Series,-0.932718708948922,20998,Semi-Auto,0.12280460278586686,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 4 Series,0.4955798654065009,20995,Automatic,-0.4648284203806307,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 3 Series,-0.932718708948922,14691,Semi-Auto,1.648375248376327,Petrol,0.0,-0.03439235643301584,-0.27186395379305184,2,2,2
 2 Series,-0.21856942177121053,15700,Manual,-0.4069673583532219,Petrol,0.0,0.6047301583550605,-1.3250189753023558,1,1,2
 3 Series,-0.932718708948922,14430,Manual,0.8959853028266991,Petrol,0.0,-0.21994405427471503,-1.3250189753023558,2,1,2
 3 Series,-0.21856942177121053,19765,Semi-Auto,0.7748366610902149,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 2 Series,-0.932718708948922,15991,Semi-Auto,-0.014819731188930355,Petrol,0.0,0.37794474988187193,-1.3250189753023558,1,2,2
 5 Series,-0.21856942177121053,28000,Semi-Auto,0.8039960211627847,Diesel,0.0,0.8624408498018653,1.8344460892255559,4,2,0
 X2,0.4955798654065009,31084,Semi-Auto,-0.6549526784322746,Petrol,0.0,-1.6012733604295888,-0.27186395379305184,12,2,2
 4 Series,-0.21856942177121053,18210,Manual,0.2980222821457037,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,3,1,2
 X1,0.4955798654065009,19980,Manual,-0.39232229858583256,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,11,1,2
 7 Series,-0.932718708948922,33682,Semi-Auto,-0.43691127519904477,Diesel,0.0,0.2645520456452776,1.8344460892255559,6,2,0
 2 Series,-0.932718708948922,19212,Automatic,0.01224747748829817,Diesel,0.0,0.6150385860129328,-0.27186395379305184,1,0,0
 1 Series,-2.361017283304345,9681,Manual,1.7693277509194978,Petrol,0.0,-0.13747663301173776,-1.1143879710004947,0,1,2
 5 Series,-0.21856942177121053,27750,Automatic,0.7418198968824844,Diesel,0.0,0.8624408498018653,1.8344460892255559,4,0,0
 X4,0.4955798654065009,42412,Semi-Auto,-0.63416192394107,Diesel,0.0,-1.498189083850867,1.8344460892255559,14,2,0
 3 Series,-0.21856942177121053,20732,Semi-Auto,-0.3437451583752509,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,2,0
 X3,-0.21856942177121053,29022,Automatic,-0.41827805183428596,Diesel,0.0,0.4913374541184662,-0.27186395379305184,13,0,0
 1 Series,0.4955798654065009,31723,Semi-Auto,-0.7835546095146623,Diesel,0.0,0.8624408498018653,-0.27186395379305184,0,2,0
 5 Series,-0.21856942177121053,28992,Automatic,0.42570889699262954,Diesel,0.0,0.16146776906655572,1.8344460892255559,4,0,0
 3 Series,0.4955798654065009,22780,Semi-Auto,-0.07647281762039533,Petrol,0.0,-0.7147485818525808,-0.27186395379305184,2,2,2
 4 Series,0.4955798654065009,22446,Automatic,-0.1928487389862571,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 4 Series,0.4955798654065009,24016,Automatic,-0.5730318753584404,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 3 Series,-0.932718708948922,19836,Automatic,1.000135214476035,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 2 Series,0.4955798654065009,26830,Semi-Auto,-0.544264793672497,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,1,2,2
 3 Series,0.4955798654065009,37980,Semi-Auto,-0.656129513592154,Petrol,0.0,-1.735282919981928,1.8344460892255559,2,2,2
 4 Series,0.4955798654065009,22380,Semi-Auto,-0.2136394934774616,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 X5,0.4955798654065009,44980,Semi-Auto,-0.37466977118764,Diesel,0.0,-1.446646945561506,1.8344460892255559,15,2,0
 1 Series,-0.932718708948922,16980,Manual,0.7761442557123032,Diesel,0.0,1.944825753878445,-1.3250189753023558,0,1,0
 2 Series,0.4955798654065009,23980,Semi-Auto,-0.30477883863701855,Diesel,0.0,0.9964504093542036,-0.27186395379305184,1,2,0
 1 Series,-0.21856942177121053,18480,Semi-Auto,0.2803697547475112,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,0,2,2
 3 Series,0.4955798654065009,27280,Semi-Auto,-0.379377111827158,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,2,2
 X1,0.4955798654065009,26280,Semi-Auto,-0.6189938263248453,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,11,2,2
 2 Series,0.4955798654065009,18980,Manual,-0.4977798048572567,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,1,1,2
 X3,0.4955798654065009,35480,Semi-Auto,-0.2689507459917982,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 1 Series,0.4955798654065009,17250,Manual,-0.411217040875009,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,17250,Manual,-0.5940187690429581,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,17250,Manual,-0.5878730743191429,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,17250,Manual,-0.09249085174097743,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 3 Series,0.4955798654065009,25780,Semi-Auto,-0.39944868927621396,Petrol,0.0,-0.6322811605896028,-0.27186395379305184,2,2,2
 5 Series,0.4955798654065009,26480,Semi-Auto,-0.521970305365891,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,2,0
 2 Series,0.4955798654065009,18980,Semi-Auto,-0.46561297715388367,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,1,2,2
 3 Series,0.4955798654065009,40980,Semi-Auto,-0.44874500652894417,Diesel,0.0,-0.848758141404919,1.8344460892255559,2,2,0
 4 Series,0.4955798654065009,25780,Semi-Auto,-0.2476369536517583,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 4 Series,0.4955798654065009,25480,Semi-Auto,-0.3315845283898294,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 3 Series,-0.932718708948922,19480,Semi-Auto,0.29396873881722985,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 X3,0.4955798654065009,30980,Automatic,-0.443383868578382,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 X2,0.4955798654065009,28480,Semi-Auto,-0.642792048446853,Petrol,0.0,-1.2301699647461906,-0.27186395379305184,12,2,2
 X1,0.4955798654065009,27280,Automatic,-0.5153669525243448,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,11,0,2
 3 Series,-1.6468679961266333,18980,Semi-Auto,1.0976163935527203,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,2,0
 X1,1.2097291525842124,29970,Semi-Auto,-0.7762320796309675,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 1 Series,1.2097291525842124,28790,Semi-Auto,-0.7950614421890396,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,0,2,0
 1 Series,0.4955798654065009,24280,Manual,-0.7300739894712494,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 4 Series,-0.932718708948922,20480,Semi-Auto,0.8957237839022814,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,2,0
 4 Series,-1.6468679961266333,22480,Automatic,0.8256367121583467,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,0,0
 1 Series,-0.932718708948922,15280,Automatic,0.10430213888331692,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,0,0
 4 Series,0.4955798654065009,28170,Semi-Auto,-0.22665005996724055,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,2,0
 5 Series,-0.932718708948922,22322,Semi-Auto,1.907867401129757,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 1 Series,0.4955798654065009,21670,Semi-Auto,-0.39546052567884454,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,0,2,2
 1 Series,-3.7893158576597674,11200,Semi-Auto,-0.18794525915342586,Petrol,0.0,-0.31271990319556464,-1.1143879710004947,0,2,2
 2 Series,0.4955798654065009,20190,Manual,-0.5534833357582197,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,1,1,2
 3 Series,0.4955798654065009,32790,Automatic,-0.612194334289986,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,0,0
 Z4,0.4955798654065009,32970,Automatic,-0.8268359915057861,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,0,2
 2 Series,0.4955798654065009,21205,Semi-Auto,-0.2592745457883445,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 X2,0.4955798654065009,29325,Semi-Auto,-0.27816928807752095,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,12,2,0
 X1,-0.932718708948922,19832,Semi-Auto,0.13914953556197104,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,2,0
 X5,-0.932718708948922,36980,Automatic,0.33456955183307263,Diesel,0.0,-0.9209171350100247,1.8344460892255559,15,0,0
 X2,0.4955798654065009,31680,Semi-Auto,-0.8506342136277938,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,2,0
 1 Series,0.4955798654065009,31790,Semi-Auto,-0.320535353833183,Petrol,0.0,-1.7765166306134166,-0.27186395379305184,0,2,2
 1 Series,0.4955798654065009,26413,Manual,-0.05568206312919081,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 5 Series,0.4955798654065009,32400,Semi-Auto,-0.39245305804804137,Diesel,0.0,0.37794474988187193,-0.27186395379305184,4,2,0
 X1,0.4955798654065009,24000,Semi-Auto,-0.49470695749534915,Diesel,0.0,-0.3951873244585426,-0.27186395379305184,11,2,0
 3 Series,-0.21856942177121053,17899,Semi-Auto,1.7905107837973289,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 3 Series,-0.932718708948922,19830,Semi-Auto,1.7358533285940365,Diesel,0.0,-0.21994405427471503,1.8344460892255559,2,2,0
 2 Series,-0.21856942177121053,16998,Manual,-0.576104722720348,Petrol,0.0,-1.1167772605095962,-1.3250189753023558,1,1,2
 3 Series,-2.361017283304345,18555,Semi-Auto,2.5041959285331417,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,2,0
 4 Series,1.2097291525842124,31003,Semi-Auto,-0.7004569712809485,Diesel,0.0,-0.13747663301173776,1.8344460892255559,3,2,0
 4 Series,1.2097291525842124,27003,Semi-Auto,-0.738638734245928,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 2 Series,0.4955798654065009,21097,Semi-Auto,-0.33779560284474897,Diesel,0.0,-0.4776547457215199,-0.27186395379305184,1,2,0
 1 Series,0.4955798654065009,23997,Semi-Auto,-0.3066748508390466,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 5 Series,0.4955798654065009,42650,Semi-Auto,-0.5958494015138818,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,2,2
 X1,-3.7893158576597674,9527,Semi-Auto,3.1290300186980526,Diesel,0.0,0.4913374541184662,-0.27186395379305184,11,2,0
 1 Series,-0.932718708948922,19990,Automatic,0.9149454248469799,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,0,2
 5 Series,-0.932718708948922,27399,Semi-Auto,0.6860509862504169,Diesel,0.0,-0.03439235643301584,1.8344460892255559,4,2,0
 X1,1.2097291525842124,25480,Semi-Auto,-0.8557992123850428,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 2 Series,1.2097291525842124,20980,Semi-Auto,-0.856779908351609,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 2 Series,1.2097291525842124,20980,Semi-Auto,-0.8565837691582957,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 1 Series,0.4955798654065009,21980,Manual,-0.8036915666948226,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,1,0
 6 Series,1.2097291525842124,33490,Semi-Auto,-0.8507649730900027,Petrol,0.0,-0.9209171350100247,-0.27186395379305184,5,2,2
 3 Series,1.2097291525842124,26980,Semi-Auto,-0.8507649730900027,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,22480,Semi-Auto,-0.4526024106641048,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,2,0
 1 Series,0.4955798654065009,20980,Manual,-0.29399118300478977,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,17980,Semi-Auto,-0.320535353833183,Diesel,0.0,2.3262375772197164,-0.27186395379305184,0,2,0
 Z4,0.4955798654065009,31990,Semi-Auto,-0.20684000144260228,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,2,2
 X2,1.2097291525842124,28993,Semi-Auto,-0.8507649730900027,Diesel,0.0,0.9964504093542036,-0.27186395379305184,12,2,0
 X1,1.2097291525842124,27493,Manual,-0.6214128763757087,Diesel,0.0,-1.2920205306934232,-0.27186395379305184,11,1,0
 4 Series,0.4955798654065009,28000,Semi-Auto,-0.4356036805769564,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,2,0
 M4,0.4955798654065009,44500,Semi-Auto,-0.4883651235782207,Petrol,0.0,-1.8280587689027774,1.8344460892255559,9,2,2
 2 Series,0.4955798654065009,19990,Manual,-0.4414878563763539,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,1,1,0
 5 Series,-0.21856942177121053,23891,Semi-Auto,0.6889930741501157,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,4,2,0
 X3,0.4955798654065009,30990,Semi-Auto,0.4778819224139541,Petrol,0.0,-2.1991621645861765,-0.27186395379305184,13,2,2
 X2,0.4955798654065009,31790,Semi-Auto,-0.5848002269572353,Petrol,0.0,-1.8280587689027774,-0.27186395379305184,12,2,2
 X3,1.2097291525842124,36853,Semi-Auto,-0.6952919725236997,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 Z4,1.2097291525842124,34993,Semi-Auto,-0.6546911595078568,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,2,2
 5 Series,1.2097291525842124,35493,Semi-Auto,-0.4874498073427589,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,2,2
 3 Series,-0.932718708948922,15890,Manual,1.4039858135080172,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,1,0
 2 Series,-0.21856942177121053,20990,Semi-Auto,0.010089946361852418,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,2,2
 1 Series,0.4955798654065009,18990,Semi-Auto,-0.5606097264486012,Diesel,0.0,1.944825753878445,-0.27186395379305184,0,2,0
 3 Series,0.4955798654065009,31990,Semi-Auto,-0.5374653016376376,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,2,0
 X1,-0.932718708948922,21050,Semi-Auto,0.32593942732728964,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,2,0
 1 Series,-0.932718708948922,14066,Semi-Auto,1.970958841645519,Petrol,0.0,0.38825317753974425,-1.3250189753023558,0,2,2
 3 Series,-2.361017283304345,16237,Semi-Auto,1.5921486796265285,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 1 Series,-0.932718708948922,16995,Automatic,0.42760490919465766,Petrol,0.0,0.2645520456452776,-1.3250189753023558,0,0,2
 X1,-1.6468679961266333,19497,Semi-Auto,1.1013430382256721,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 X1,0.4955798654065009,24500,Semi-Auto,-0.30752478734340405,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,11,2,2
 5 Series,0.4955798654065009,28991,Semi-Auto,-0.5542678925314728,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,2,2
 X2,1.2097291525842124,32403,Semi-Auto,-0.6886886196821536,Petrol,0.0,-1.2301699647461906,-0.27186395379305184,12,2,2
 3 Series,-0.932718708948922,16490,Semi-Auto,1.158615682673141,Diesel,0.0,1.944825753878445,-0.27186395379305184,2,2,0
 1 Series,-0.932718708948922,19990,Automatic,0.8974890366421007,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,0,2
 1 Series,-0.21856942177121053,17390,Semi-Auto,-0.09307926932091717,Diesel,0.0,-0.6322811605896028,-0.27186395379305184,0,2,0
